,P,Exp P,Log P,Log Exp P
3586120,0.008873,0.005881717828516086,2.052,2.23
10389104,0.008882,0.0058868619690683405,2.051,2.23
10509741,0.008894,0.0058952428722152716,2.051,2.229
7114564,0.008903,0.005902294390725103,2.05,2.229
9412850,0.00891,0.005908825715246505,2.05,2.228
6303749,0.008923,0.005917784611713914,2.049,2.228
9385590,0.00893,0.005922466357609785,2.049,2.227
3568628,0.008944,0.00593362162869501,2.048,2.227
9949387,0.008948,0.005936106999973065,2.048,2.226
2813845,0.008964,0.005948013662374912,2.047,2.226
12955894,0.008967,0.0059498054416683935,2.047,2.225
17031620,0.008985,0.005962694692715053,2.046,2.225
13884056,0.008986,0.005963503883363723,2.046,2.224
8911824,0.009004,0.005977260124391099,2.046,2.223
15978090,0.009006,0.005978069315039768,2.045,2.223
4372427,0.009022,0.005991016365418475,2.045,2.222
3894133,0.009027,0.005993848532688817,2.044,2.222
5429286,0.009044,0.006004830405777898,2.044,2.221
8609306,0.009047,0.006006217589747046,2.043,2.221
5055956,0.009066,0.00601870224546937,2.043,2.22
9363455,0.009068,0.006019627034782135,2.042,2.22
9296730,0.009088,0.0060325740851608425,2.042,2.219
9559256,0.009089,0.006033267677145415,2.041,2.219
756332,0.009107,0.006046445924852314,2.041,2.218
9333810,0.00911,0.006048179904813748,2.04,2.218
14007456,0.009128,0.006060433363207882,2.04,2.217
8924018,0.009131,0.006061936145841124,2.039,2.217
4563728,0.00915,0.006074363002231401,2.039,2.216
14854008,0.009152,0.006075114393548023,2.038,2.216
1128216,0.009171,0.006088408239919016,2.038,2.215
14316618,0.009173,0.006089217430567686,2.037,2.215
14971470,0.00919,0.006102395678274583,2.037,2.214
10407888,0.009194,0.0061043608555642085,2.036,2.214
8518524,0.009211,0.006116498715294246,2.036,2.213
8551050,0.009216,0.006119851076553019,2.035,2.213
14244523,0.00923,0.006130601752313909,2.035,2.212
13379684,0.009237,0.006134300909564969,2.034,2.212
5772725,0.009252,0.006144704789333572,2.034,2.211
1712548,0.009258,0.006148635143912823,2.033,2.211
13591325,0.009273,0.0061588656256852834,2.033,2.21
9911485,0.009279,0.00616343177291706,2.032,2.21
7787318,0.009293,0.0061730842613690416,2.032,2.209
13485458,0.009301,0.006178055003925153,2.031,2.209
7836384,0.009313,0.0061873028970528005,2.031,2.208
2940102,0.009322,0.006192967231593485,2.03,2.208
13086643,0.009334,0.006201579332068607,2.03,2.207
6856672,0.009344,0.0062071858672772436,2.029,2.207
16892236,0.009356,0.0062158557670844135,2.029,2.206
15782872,0.009365,0.006220999907636668,2.028,2.206
11173259,0.009379,0.0062301900014322675,2.028,2.205
14812091,0.009387,0.006233946958015374,2.027,2.205
9646822,0.009401,0.0062445820351121695,2.027,2.204
9194943,0.009409,0.006250015172324663,2.026,2.204
11876571,0.009423,0.0062589740687920715,2.026,2.203
6954472,0.00943,0.006263251219363609,2.025,2.203
8643059,0.009447,0.0062733661024719735,2.025,2.202
13579655,0.009452,0.00627660286506665,2.024,2.202
8618719,0.009466,0.006287873734815971,2.024,2.201
14715528,0.009474,0.006292439882047747,2.023,2.201
12379329,0.009487,0.00630232356782792,2.023,2.2
17023760,0.009496,0.006307698905708366,2.022,2.2
14332456,0.009508,0.006316888999503966,2.022,2.199
8390522,0.009517,0.00632203314005622,2.021,2.199
4808801,0.009532,0.006331454431180011,2.021,2.198
9804706,0.009539,0.006335615983087453,2.02,2.198
13962871,0.009553,0.006346019862856057,2.02,2.197
8029068,0.009561,0.006351857595392885,2.019,2.197
4666423,0.009574,0.00636064309386415,2.019,2.196
11170003,0.009583,0.006366134030408691,2.018,2.196
8382005,0.009596,0.006375324124204291,2.018,2.195
16702942,0.009606,0.006382491241378218,2.017,2.195
11899695,0.009616,0.006390005154544432,2.017,2.194
1225642,0.009628,0.006398154860363172,2.016,2.194
2286403,0.009637,0.006404743984216621,2.016,2.193
5148208,0.00965,0.006412142298718739,2.015,2.193
15320507,0.009661,0.0064194828138888094,2.015,2.192
2989692,0.009672,0.006426996727055024,2.014,2.192
15817479,0.009682,0.006434337242225094,2.014,2.191
3734617,0.009694,0.006443469536688646,2.013,2.191
11724602,0.009701,0.00644913387122933,2.013,2.19
2734536,0.009717,0.006460809336302986,2.012,2.19
15757301,0.009722,0.006463988299565615,2.012,2.189
12244541,0.009739,0.006475316968646984,2.011,2.189
2602099,0.009744,0.006478900527233947,2.011,2.188
4493659,0.009762,0.006491789778280606,2.01,2.188
14116002,0.009765,0.006493870554234327,2.01,2.187
2786046,0.009784,0.006506008413964365,2.009,2.187
3040804,0.009788,0.006508840581234707,2.009,2.186
5984864,0.009807,0.0065224234242659395,2.008,2.186
6524209,0.009809,0.006523810608235087,2.008,2.185
11219934,0.009829,0.006535832869301029,2.007,2.185
7117260,0.009832,0.006538838434567515,2.007,2.184
16270497,0.009852,0.006553057070251274,2.006,2.184
10496547,0.009853,0.0065539240602319904,2.006,2.183
10590465,0.009875,0.00656837389324394,2.005,2.183
1086676,0.009875,0.006569067485228514,2.005,2.182
13537555,0.009895,0.006584210910225037,2.005,2.181
15338353,0.009897,0.006585598094194184,2.004,2.181
1974993,0.009917,0.0065993543352215606,2.004,2.18
9698398,0.00992,0.006600972716518899,2.003,2.18
13916712,0.009937,0.006614555559550131,2.003,2.179
15690589,0.009943,0.006617329927488426,2.002,2.179
1346252,0.00996,0.006629814583210751,2.002,2.178
14030620,0.009966,0.006633629339125906,2.001,2.178
7971315,0.00998,0.0066451314062034176,2.001,2.177
7192393,0.009989,0.006650737941412054,2.0,2.177
10783835,0.010003,0.006660448229196084,2.0,2.176
14852148,0.010012,0.0066684245370186804,1.999,2.176
2299460,0.010022,0.006675765052188751,1.999,2.175
1983365,0.010035,0.006684781747988208,1.998,2.175
2322784,0.010045,0.0066911396745134655,1.998,2.174
12063386,0.010058,0.006700329768309065,1.997,2.174
8851225,0.010067,0.006706572096170228,1.997,2.173
2753231,0.010081,0.006716397982618354,1.996,2.173
4509355,0.010089,0.006722062317159038,1.996,2.172
7498079,0.010105,0.006733159788912216,1.995,2.172
6213376,0.010112,0.006737552538147848,1.995,2.171
8181215,0.010128,0.006747783019920309,1.994,2.171
11663520,0.010134,0.006753100558468706,1.994,2.17
813076,0.010151,0.006764949421538505,1.993,2.17
13163720,0.010155,0.006768648578789564,1.993,2.169
10613570,0.010175,0.006781942425160558,1.992,2.169
766950,0.010177,0.00678425439844247,1.992,2.168
305881,0.010198,0.006798357435462133,1.991,2.168
6943632,0.010199,0.0067999180174274235,1.991,2.167
9142965,0.010221,0.006815581636412377,1.991,2.166
13352550,0.010222,0.006816101830400807,1.99,2.166
4570642,0.010243,0.0068313030547293785,1.99,2.165
12114014,0.010245,0.006832227844042143,1.989,2.165
16646433,0.010266,0.00684702447304638,1.989,2.164
1548830,0.010269,0.006848931851003957,1.988,2.164
12280859,0.010289,0.006862803690695429,1.988,2.163
13430838,0.010293,0.0068659826539580575,1.987,2.163
16098544,0.010311,0.006878640707676526,1.987,2.162
14215927,0.010316,0.006881299476950724,1.986,2.162
16939119,0.010333,0.0068944777246576225,1.986,2.161
1865679,0.01034,0.006899390667881686,1.985,2.161
9023680,0.010356,0.006910372540970768,1.985,2.16
4074579,0.010364,0.006915169885530735,1.984,2.16
2206850,0.010381,0.00692632515661596,1.984,2.159
2104763,0.010388,0.006931122501175928,1.983,2.159
16701560,0.010403,0.006942277772261153,1.983,2.158
10744318,0.010412,0.006948520100122315,1.982,2.158
6576491,0.010425,0.006958288187238393,1.982,2.157
8183643,0.010436,0.006964703913095699,1.981,2.157
5018445,0.010448,0.0069742986022156336,1.981,2.156
12384602,0.01046,0.006982332709370278,1.98,2.156
6023206,0.01047,0.006990424615856969,1.98,2.155
9543398,0.010484,0.007002389077590864,1.979,2.155
8559552,0.010489,0.007006492830166257,1.979,2.154
12993648,0.010508,0.007020133472529538,1.978,2.154
3680336,0.010512,0.007022676643139642,1.978,2.153
16041066,0.010532,0.0070373576734797825,1.977,2.153
14386425,0.010534,0.007038860456113025,1.977,2.152
1087571,0.010556,0.007055102068418456,1.977,2.151
325785,0.010557,0.007055622262406887,1.976,2.151
14270741,0.01058,0.007071343680723888,1.976,2.15
13225880,0.010581,0.007071401480055936,1.975,2.15
11610478,0.010604,0.007087643092361367,1.975,2.149
6821832,0.010605,0.007087758691025463,1.974,2.149
13682213,0.010628,0.007104000303330894,1.974,2.148
5041158,0.01063,0.007105503085964138,1.973,2.148
10962987,0.010651,0.007120357514300422,1.973,2.147
8181632,0.010654,0.007122438290254143,1.972,2.147
4907681,0.010674,0.007136772524601997,1.972,2.146
9215870,0.010679,0.007140124885860769,1.971,2.146
12524069,0.010697,0.007153245334235619,1.971,2.145
10795210,0.010703,0.0071578114814673955,1.97,2.145
12348932,0.010719,0.007169718143869242,1.97,2.144
14027245,0.010728,0.007176307267722691,1.969,2.144
12441930,0.010741,0.007186248752834913,1.969,2.143
7806374,0.010753,0.007193878264665222,1.968,2.143
6668170,0.010766,0.007202779361800584,1.968,2.142
3940173,0.010778,0.007210062077638606,1.967,2.142
5620016,0.010792,0.007219425569430349,1.967,2.141
9744825,0.010802,0.007225205502635129,1.966,2.141
3433554,0.010817,0.007236071777060115,1.966,2.14
6924199,0.010827,0.007242371904253326,1.965,2.14
15429138,0.010842,0.007252717984689881,1.965,2.139
3223459,0.010852,0.007260463095184287,1.964,2.139
8648274,0.010865,0.0072694797909837435,1.964,2.138
9843945,0.010877,0.00727745609880634,1.963,2.138
1645320,0.01089,0.007286183797945558,1.963,2.137
2795523,0.010902,0.0072952004937450144,1.962,2.137
15079739,0.010913,0.007303003403571467,1.962,2.136
7116124,0.010927,0.00731288708935164,1.961,2.136
7647010,0.010936,0.007319823009197377,1.961,2.135
6330491,0.010953,0.00733207646759151,1.96,2.135
13601887,0.010959,0.007336700414155334,1.96,2.134
10697870,0.010978,0.0073495318658699455,1.959,2.134
144185,0.010984,0.007353635618445339,1.959,2.133
8051144,0.011003,0.007367276260808619,1.958,2.133
7889134,0.011006,0.007370570822735344,1.958,2.132
2267537,0.011029,0.00738617664238825,1.957,2.132
12704823,0.01103,0.007387563826357397,1.957,2.131
6668194,0.011053,0.007404614629311498,1.957,2.13
10456137,0.011054,0.007404845826639689,1.956,2.13
14437415,0.011075,0.007421665432265598,1.956,2.129
14981555,0.011079,0.0074241508035436535,1.955,2.129
7750031,0.011099,0.007438774034551747,1.955,2.128
9200966,0.011105,0.007443744777107858,1.954,2.128
2602352,0.01112,0.007455940436169943,1.954,2.127
9131753,0.011131,0.00746443693798097,1.953,2.127
6977952,0.01114,0.007473106837788139,1.953,2.126
5484758,0.011156,0.00748518689818613,1.952,2.126
15403856,0.011163,0.007490331038738384,1.952,2.125
5668344,0.011182,0.0075042028784298555,1.951,2.125
7373187,0.011187,0.007507613039020676,1.951,2.124
4907699,0.011208,0.007521658276708291,1.95,2.124
773201,0.011212,0.007524895039302968,1.95,2.123
13518209,0.011234,0.0075413100496045425,1.949,2.123
3206570,0.011235,0.007542234838917307,1.949,2.122
8522173,0.011259,0.007559632437863695,1.949,2.121
3434435,0.01126,0.007559748036527791,1.948,2.121
13862615,0.011283,0.00757708783614213,1.948,2.12
16623425,0.011285,0.0075785328194433255,1.947,2.12
11610642,0.011306,0.007594543234420566,1.947,2.119
10106295,0.011311,0.007597606599019099,1.946,2.119
13602855,0.011328,0.007612056432031049,1.946,2.118
7994514,0.011338,0.007617951963899925,1.945,2.118
5646105,0.011353,0.007629569629641532,1.945,2.117
12128671,0.011364,0.007637488138132081,1.944,2.117
10605570,0.011377,0.0076471984259161106,1.944,2.116
16763358,0.01139,0.007657024312364236,1.943,2.116
6481174,0.011401,0.007664827222190689,1.943,2.115
12946175,0.011416,0.007674942105299054,1.942,2.115
4766224,0.011427,0.007682456018465268,1.942,2.114
8122422,0.011442,0.007692628700905681,1.941,2.114
980688,0.011452,0.007700200413403943,1.941,2.113
10835022,0.011469,0.007711933677809646,1.94,2.113
9554803,0.011477,0.007717944808342617,1.94,2.112
11371286,0.011495,0.007730082668072655,1.939,2.112
3109933,0.011504,0.007735747002613339,1.939,2.111
13318042,0.011522,0.0077475958656831375,1.938,2.111
10933853,0.011529,0.007753549196884061,1.938,2.11
16275551,0.011548,0.007766958641919151,1.937,2.11
12286071,0.011554,0.007771466989818879,1.937,2.109
14954067,0.011575,0.007788286595444788,1.936,2.109
3442160,0.011576,0.007789384782753697,1.936,2.108
1998034,0.011602,0.007806724582368037,1.935,2.108
7436428,0.011602,0.0078073025756885146,1.935,2.107
3832002,0.011628,0.007824584575970807,1.934,2.107
4576113,0.011629,0.007825335967287428,1.934,2.106
9209303,0.011652,0.00784336935888634,1.934,2.105
15620057,0.011655,0.007845912529496445,1.933,2.105
16084393,0.011677,0.007861402750485254,1.933,2.104
12389170,0.011682,0.007864523914415835,1.932,2.104
14518951,0.011701,0.007879551740748263,1.932,2.103
5192859,0.011709,0.0078851582759569,1.931,2.103
12714801,0.011725,0.007897700731011273,1.931,2.102
4106371,0.011736,0.007904636650857009,1.93,2.102
13712213,0.011752,0.007915907520606329,1.93,2.101
13188166,0.011763,0.007922265447131586,1.929,2.101
166793,0.011779,0.007934172109533434,1.929,2.1
3938175,0.01179,0.007941917220027838,1.928,2.1
10790697,0.011805,0.007952436698460538,1.928,2.099
14330010,0.011817,0.007960124009622895,1.927,2.099
8619239,0.011832,0.007970816886051738,1.927,2.098
2627965,0.011845,0.007980064779179386,1.926,2.098
14465745,0.011859,0.007989197073642939,1.926,2.097
1662508,0.011872,0.007997462378125774,1.925,2.097
13885169,0.011887,0.008007577261234139,1.925,2.096
9902941,0.011899,0.00801595816438107,1.924,2.096
13131752,0.011912,0.008026073047489434,1.924,2.095
4222530,0.011927,0.008037575114566946,1.923,2.095
13420003,0.011936,0.00804456883374473,1.923,2.094
4269965,0.011954,0.00805612870015429,1.922,2.094
8557154,0.011963,0.008063064620000025,1.922,2.093
12261213,0.011982,0.008078497041656788,1.921,2.093
4371394,0.011986,0.008081676004919417,1.921,2.092
15235762,0.012009,0.008098842406537613,1.92,2.092
14357139,0.012011,0.008100287389838808,1.92,2.091
210179,0.012037,0.00811808958410953,1.919,2.091
4822288,0.012038,0.008118956574090248,1.919,2.09
2901192,0.012065,0.008137047765021208,1.918,2.09
3471239,0.012065,0.008137683557673733,1.918,2.089
3957430,0.012093,0.008155774748604695,1.917,2.089
16451727,0.012094,0.008156468340589269,1.917,2.088
16867181,0.01212,0.008173923738867704,1.916,2.088
16238579,0.012122,0.008175253123504804,1.916,2.087
13653616,0.012148,0.008192477324455048,1.915,2.087
1611527,0.01215,0.008194095705752386,1.915,2.086
7815968,0.012176,0.008211840100691061,1.914,2.086
16825967,0.012177,0.008212996087332017,1.914,2.085
13992383,0.012203,0.008231954268243694,1.914,2.084
17165036,0.012204,0.008232647860228268,1.913,2.084
9894411,0.012229,0.008250912449155372,1.913,2.083
15458854,0.012233,0.008253166623105237,1.912,2.083
6071463,0.012255,0.008269928429399099,1.912,2.082
9852082,0.012261,0.008273222991325824,1.911,2.082
1256158,0.012284,0.008289002208974872,1.911,2.081
9157046,0.012289,0.008291776576913167,1.91,2.081
3983045,0.012311,0.008308075988550646,1.91,2.08
546910,0.012317,0.00831217974112604,1.909,2.08
9996132,0.012339,0.008327265366790515,1.909,2.079
1713508,0.012346,0.008330964524041574,1.908,2.079
9342876,0.012368,0.008346454745030384,1.908,2.078
12289159,0.012374,0.008350674096269875,1.907,2.078
9121239,0.012398,0.008365701922602302,1.907,2.077
15412539,0.012403,0.00836888088586493,1.906,2.077
4154145,0.012426,0.008384949100174219,1.906,2.076
1868151,0.012431,0.008388185862768896,1.905,2.076
9839873,0.012453,0.008404311876410232,1.905,2.075
14980622,0.01246,0.008409282618966342,1.904,2.075
8748197,0.012482,0.008423674652646243,1.904,2.074
5128009,0.012489,0.008427894003885734,1.903,2.074
6503087,0.012511,0.008443095228214305,1.903,2.073
3317009,0.012517,0.008446274191476933,1.902,2.073
446492,0.012538,0.008462573603114414,1.902,2.072
7813937,0.012546,0.008468064539658954,1.901,2.072
4893038,0.012564,0.008482051978014521,1.901,2.071
12063715,0.012575,0.008488409904539779,1.9,2.071
11975625,0.012591,0.008501588152246678,1.9,2.07
7141262,0.012604,0.00850939106207313,1.899,2.07
2737296,0.012619,0.00852123992514293,1.899,2.069
6847745,0.012633,0.008530776814930816,1.898,2.069
10176254,0.012647,0.008540833898707132,1.898,2.068
873763,0.012662,0.008550833183151403,1.897,2.068
10794406,0.012675,0.008560543470935433,1.897,2.067
10983199,0.012692,0.008573374922650043,1.896,2.067
15776155,0.012702,0.008580253043163732,1.896,2.066
11159086,0.012721,0.008593084494878344,1.895,2.066
948273,0.012732,0.008600078214056128,1.895,2.065
175790,0.01275,0.008615106040388554,1.894,2.065
16662357,0.012756,0.008619903384948523,1.894,2.064
11920464,0.01278,0.008636433993914193,1.893,2.064
7876944,0.012784,0.008639728555840918,1.893,2.063
11219979,0.012809,0.008657704148107783,1.892,2.063
1351127,0.012811,0.008659669325397409,1.892,2.062
11761269,0.012837,0.008679610094953898,1.892,2.061
10983353,0.012839,0.008680303686938472,1.891,2.061
1359763,0.012864,0.008699666463174485,1.891,2.06
15529241,0.012868,0.008703307821093496,1.89,2.06
2969179,0.012891,0.008719722831395072,1.89,2.059
4442157,0.012898,0.0087242311792948,1.889,2.059
14358185,0.012918,0.008739779199615657,1.889,2.058
12128303,0.012928,0.008747524310110062,1.888,2.058
7043302,0.012946,0.00875995116650034,1.888,2.057
3027414,0.012957,0.008767176083006315,1.887,2.057
10795266,0.012973,0.00878012313338502,1.887,2.056
7562971,0.012987,0.00879041141448953,1.886,2.056
15698211,0.013001,0.008800352899601752,1.886,2.055
7368401,0.013017,0.008812375160667693,1.885,2.055
14356929,0.013025,0.008820640465150529,1.885,2.054
15602844,0.013047,0.008836535281463673,1.884,2.054
2796884,0.013052,0.008840985830031354,1.884,2.053
4343992,0.013077,0.008859192619626411,1.883,2.053
11658352,0.01308,0.008861388994244226,1.883,2.052
10101569,0.013107,0.008881618760460957,1.882,2.052
266871,0.013107,0.0088817921584571,1.882,2.051
6378900,0.013133,0.008902310921334068,1.882,2.05
905610,0.013138,0.008905605483260793,1.881,2.05
2666015,0.013159,0.008922829684211037,1.881,2.049
7646663,0.013168,0.008927395831442813,1.88,2.049
16335830,0.013189,0.008943348447088006,1.88,2.048
10162523,0.013198,0.0089487815843005,1.879,2.048
1683553,0.01322,0.00896398280862907,1.879,2.047
6828576,0.013229,0.008969647143169755,1.878,2.047
15788175,0.01325,0.008984674969502183,1.878,2.046
13648800,0.013259,0.008991437491351775,1.877,2.046
11757927,0.013275,0.009005367130375294,1.877,2.045
15301630,0.01329,0.00901623340480028,1.876,2.045
7561774,0.013303,0.009026117090580455,1.876,2.044
1744318,0.01332,0.009038890742963018,1.875,2.044
5942656,0.013331,0.009046924850117662,1.875,2.043
