,P,Exp P,Log P,Log Exp P
16793716,0.004754,0.004441232931115455,2.323,2.352
7476399,0.004759,0.004445851495434737,2.322,2.352
16034530,0.004765,0.004451436736006891,2.322,2.351
18464450,0.00477,0.004456001596089902,2.321,2.351
16628351,0.004775,0.004461747949370869,2.321,2.35
2594362,0.004781,0.004466849851816586,2.32,2.35
14957387,0.004786,0.004472005458498574,2.32,2.349
1588936,0.004792,0.00447694624823548,2.319,2.349
6975396,0.004798,0.004482316671862552,2.319,2.348
7446784,0.004803,0.004485700038747606,2.318,2.348
10981441,0.00481,0.004492627885226528,2.318,2.347
437032,0.004814,0.004496064956347854,2.317,2.347
2574187,0.004821,0.004502992802826776,2.317,2.346
12319453,0.004826,0.0045064298739481016,2.316,2.346
14271412,0.004834,0.004513411424663294,2.316,2.345
12389100,0.004837,0.004516526270366996,2.315,2.345
7549168,0.004844,0.004523776342263542,2.315,2.344
15386706,0.004848,0.00452656896254962,2.314,2.344
4564213,0.004857,0.00453419496410006,2.314,2.343
2657055,0.004859,0.004535376457298016,2.313,2.343
9978111,0.004868,0.00454466729017285,2.313,2.342
7037425,0.00487,0.004546493234206054,2.312,2.342
17640632,0.00488,0.004555139616245639,2.312,2.341
8966166,0.004881,0.004555569250135804,2.311,2.341
6401719,0.004892,0.004565665646554699,2.311,2.34
9593493,0.004893,0.004566095280444864,2.31,2.34
6113628,0.004904,0.004575923155682405,2.309,2.34
10276294,0.004904,0.004576191676863759,2.309,2.339
3488177,0.004913,0.004586717707172818,2.309,2.338
1732383,0.004915,0.004588436242733481,2.308,2.338
4476640,0.004923,0.004597297441718149,2.308,2.337
6687374,0.004927,0.004600090062004226,2.307,2.337
14156855,0.004936,0.004607877176263479,2.307,2.336
6192083,0.004938,0.004609112373697706,2.306,2.336
3691294,0.004948,0.004618510615045081,2.306,2.335
17999797,0.004949,0.004618618023517622,2.305,2.335
1412415,0.00496,0.004629144053826682,2.305,2.334
14093597,0.004961,0.004629305166535494,2.304,2.334
329949,0.004972,0.004638166365520162,2.303,2.334
3516614,0.004973,0.004639831196844554,2.303,2.333
16230561,0.004984,0.004650518339862426,2.302,2.332
16448951,0.004995,0.004660990665935215,2.301,2.332
17441811,0.004995,0.004661259187116569,2.301,2.331
8069385,0.005007,0.00467194633013444,2.3,2.331
292612,0.005007,0.004672000034370711,2.3,2.33
17096166,0.005018,0.0046807538248828376,2.299,2.33
6943230,0.00502,0.004682740881624854,2.299,2.329
3037059,0.00503,0.004691440967900709,2.298,2.329
9176965,0.005032,0.004693535433115267,2.298,2.328
4733839,0.005041,0.004699872532995211,2.297,2.328
17989582,0.005046,0.004704383688841952,2.297,2.327
14821147,0.005053,0.004709915225177835,2.296,2.327
9194456,0.005059,0.004715231944568635,2.296,2.326
1178904,0.005065,0.0047202264385418115,2.295,2.326
4395780,0.005071,0.00472608020029532,2.295,2.325
11602264,0.005076,0.004730108018015623,2.294,2.325
2969961,0.005083,0.004736982160258274,2.294,2.324
9541543,0.005088,0.004741439611868743,2.293,2.324
7865353,0.005095,0.00474788412022123,2.293,2.323
3983514,0.0051,0.004752610093013052,2.292,2.323
12835421,0.005107,0.004758839784420455,2.292,2.322
3047937,0.005111,0.0047625453767231336,2.291,2.322
17114406,0.005118,0.004769849152855951,2.291,2.321
7716276,0.005123,0.004775219576483023,2.29,2.321
9453913,0.005128,0.004780804817055177,2.29,2.32
16876779,0.005135,0.00478633635339106,2.289,2.32
8602974,0.005141,0.004791867889726943,2.289,2.319
231035,0.005147,0.0047969697921726616,2.288,2.319
7174295,0.005152,0.00480287725816244,2.288,2.318
18508792,0.005159,0.004808838428388489,2.287,2.318
12367397,0.005165,0.0048139403308342064,2.287,2.317
6164680,0.005171,0.004819525571406361,2.286,2.317
7111838,0.005176,0.004825057107742245,2.286,2.316
7407894,0.005183,0.004830964573732023,2.285,2.316
3476993,0.005189,0.004836173884650282,2.285,2.315
3151550,0.005194,0.004840792448969564,2.284,2.315
11050185,0.005202,0.004847344365794591,2.284,2.314
8647879,0.005206,0.004850405507262021,2.283,2.314
11742483,0.005215,0.004858514846938899,2.283,2.313
9983547,0.005218,0.004860609312153457,2.282,2.313
10589145,0.005229,0.004869685328083207,2.282,2.312
8028303,0.00523,0.004870437187390997,2.281,2.312
10779208,0.00524,0.004880909513463786,2.281,2.311
7585432,0.005243,0.004883272499859698,2.28,2.311
3980850,0.005251,0.004892187403080636,2.28,2.31
10293481,0.005255,0.004894872614894172,2.279,2.31
18042930,0.005264,0.004903465292697486,2.279,2.309
11848,0.005267,0.004905667166384585,2.278,2.309
9530277,0.005275,0.004914743182314336,2.278,2.308
310056,0.005279,0.004917911732254308,2.277,2.308
14662738,0.005288,0.004926074776167457,2.277,2.307
8774735,0.005291,0.004928115537145743,2.276,2.307
14755437,0.005301,0.0049374600742568475,2.276,2.306
7651881,0.005303,0.004939232314053781,2.275,2.306
3979238,0.005312,0.004948845372346238,2.275,2.305
16394688,0.005315,0.004951047246033338,2.274,2.305
5125306,0.005324,0.00496023067043563,2.274,2.304
7253439,0.005328,0.004962754769540353,2.273,2.304
10393278,0.005338,0.004971669672761292,2.273,2.303
7868281,0.00534,0.004973549321030767,2.272,2.303
2640536,0.005351,0.004983108675086954,2.272,2.302
8074594,0.005352,0.004983699421685932,2.271,2.302
15569958,0.005365,0.004994440268940074,2.27,2.302
11874904,0.005365,0.0049946013816488865,2.27,2.301
18121134,0.005377,0.005005986679738277,2.269,2.301
3340989,0.005377,0.00500614779244709,2.269,2.3
5302807,0.005389,0.005017157160882586,2.268,2.3
12908432,0.005389,0.0050176942032452935,2.268,2.299
12254422,0.005402,0.005028166529318082,2.267,2.299
6579244,0.005403,0.0050292406140434965,2.267,2.298
11028084,0.005414,0.005038370334209518,2.266,2.298
11383033,0.005416,0.005040840729077971,2.266,2.297
8277691,0.005427,0.005050400083134158,2.265,2.297
8893680,0.005429,0.005052440844112445,2.265,2.296
6360075,0.005439,0.005061409451569654,2.264,2.296
17566177,0.005442,0.005064094663383189,2.264,2.295
15554115,0.005452,0.005073224383549211,2.263,2.295
14069804,0.005454,0.005075748482653935,2.263,2.294
5432676,0.005464,0.00508450227316606,2.262,2.294
16958986,0.005466,0.00508745600616095,2.262,2.293
1191072,0.005477,0.005097659811052386,2.261,2.293
8294672,0.005478,0.005099217233904236,2.261,2.292
3931466,0.005489,0.005110978461647523,2.261,2.291
15144459,0.00549,0.005111676616719042,2.26,2.291
2130076,0.005502,0.005122148942791831,2.259,2.291
12610577,0.005502,0.005122739689390809,2.259,2.29
4460515,0.005515,0.00513331942393614,2.258,2.29
14904969,0.005516,0.005134554621370365,2.258,2.289
3058495,0.005528,0.005144865834734343,2.257,2.289
16039629,0.005529,0.005146369553349923,2.257,2.288
17411098,0.00554,0.005156090020114921,2.256,2.288
2397416,0.005542,0.00515823818956575,2.256,2.287
11560961,0.005553,0.005166669754660252,2.255,2.287
6176927,0.005556,0.005170160530017848,2.255,2.286
8924612,0.005566,0.0051780013485133725,2.254,2.286
3788865,0.00557,0.005182082870469947,2.254,2.285
16498920,0.005579,0.0051889570127125985,2.253,2.285
3983491,0.005585,0.005194005210922045,2.253,2.284
15703004,0.005592,0.00519964415573047,2.252,2.284
37708,0.005599,0.005205981255610414,2.252,2.283
13583036,0.005605,0.00521092204534732,2.251,2.283
10865128,0.005612,0.005217957300298784,2.251,2.282
3975054,0.005617,0.005221877709546545,2.25,2.282
10790877,0.005626,0.005229987049223423,2.25,2.281
8136063,0.00563,0.005233692641526103,2.249,2.281
7165952,0.005639,0.0052420705023843335,2.249,2.28
1858978,0.005643,0.005245400165033118,2.248,2.28
322323,0.005652,0.005254153955545245,2.248,2.279
6424412,0.005656,0.005258396590210631,2.247,2.279
7178590,0.005664,0.005266237408706155,2.247,2.278
13810424,0.005669,0.0052711244942067895,2.246,2.278
11009162,0.005677,0.005278374566103336,2.246,2.277
3931690,0.005682,0.005282294975351098,2.245,2.277
7940505,0.005692,0.005290565427736788,2.245,2.276
7425325,0.005696,0.005293304343786594,2.244,2.276
2875245,0.005706,0.00530275628937024,2.244,2.275
17484544,0.005709,0.005304689641875986,2.243,2.275
6205212,0.00572,0.0053150008552399625,2.243,2.274
14407625,0.005722,0.005315967531492835,2.242,2.274
11083206,0.005734,0.005327245421109685,2.242,2.273
5478229,0.005735,0.005327406533818497,2.241,2.273
15094705,0.005748,0.005338362198017723,2.24,2.273
15295677,0.005749,0.005339543691215679,2.24,2.272
6761987,0.005762,0.0053500160172884675,2.239,2.272
4286589,0.005764,0.005351841961321672,2.239,2.271
6521816,0.005775,0.005361508723850401,2.238,2.271
2032065,0.005778,0.005364140231427665,2.238,2.27
17735033,0.005788,0.005372571796522167,2.237,2.27
17221631,0.005791,0.0053765459100062005,2.237,2.269
11850607,0.005801,0.005384708953919348,2.236,2.269
16484032,0.005806,0.005388951588584735,2.236,2.268
2812133,0.005815,0.005397114632497884,2.235,2.268
12791989,0.005819,0.00540135726716327,2.235,2.267
10208256,0.005828,0.005408661043296087,2.234,2.267
3835298,0.005834,0.005413816649978075,2.234,2.266
14264734,0.005842,0.005421066721874621,2.233,2.266
9520135,0.005848,0.005426276032792881,2.233,2.265
5696014,0.005855,0.005430948301348433,2.232,2.265
3886242,0.005864,0.005438789119843957,2.232,2.264
5692591,0.005869,0.005443300275690697,2.231,2.264
14537621,0.005878,0.005451302206895033,2.231,2.263
10008162,0.005882,0.005454148531417381,2.23,2.263
4984570,0.005892,0.00546386899818238,2.23,2.262
17068995,0.005896,0.0054675745904850595,2.229,2.262
16417798,0.005905,0.005476489493705998,2.229,2.261
2639797,0.005909,0.005480033973299865,2.228,2.261
7801435,0.005917,0.005489109989229616,2.228,2.26
7575864,0.005923,0.005493406328131272,2.227,2.26
2797520,0.005933,0.005501784188989504,2.227,2.259
10094492,0.005937,0.005505006443165747,2.226,2.259
3519610,0.005947,0.005514458388749392,2.226,2.258
13149663,0.00595,0.005517089896326657,2.225,2.258
1334085,0.005961,0.005527186292745551,2.225,2.257
4247196,0.005964,0.005530193729976711,2.224,2.257
6123087,0.005974,0.0055399141967417105,2.224,2.256
10444687,0.005978,0.005543297563626765,2.223,2.256
1179563,0.005988,0.00555269580497414,2.223,2.255
7724265,0.005992,0.005556132876095465,2.222,2.255
2023951,0.006002,0.00556547741320657,2.222,2.254
40703,0.006005,0.005567894103838752,2.221,2.254
16734712,0.006016,0.00557831272567527,2.221,2.253
16762897,0.006019,0.005580890529016265,2.22,2.253
6887318,0.00603,0.005591148038143971,2.22,2.252
1313244,0.006033,0.005592329531341926,2.219,2.252
9368172,0.006047,0.0056036074209587765,2.218,2.252
7307647,0.006047,0.005604037054848942,2.218,2.251
11223447,0.006061,0.005616389029191206,2.217,2.251
16577433,0.006061,0.005616979775790184,2.217,2.25
11132794,0.006075,0.0056286335950609286,2.216,2.25
13736051,0.006075,0.005629922496731426,2.216,2.249
8413171,0.006089,0.005641791132947253,2.215,2.249
6067021,0.006089,0.005642918921908938,2.215,2.248
4110286,0.006103,0.0056547875581247665,2.214,2.248
9662749,0.006104,0.005655915347086451,2.214,2.247
5883353,0.006117,0.005667945096011091,2.213,2.247
17317951,0.006118,0.005668965476500235,2.213,2.246
3969250,0.006131,0.005679652619518106,2.212,2.246
17290401,0.006133,0.005682015605914018,2.212,2.245
7799033,0.006145,0.005692273115041724,2.211,2.245
13261592,0.006147,0.005695119439564072,2.211,2.244
3632350,0.006159,0.005704088047021281,2.21,2.244
12398357,0.006164,0.005708223273214126,2.21,2.243
17731469,0.006174,0.0057167622467811695,2.209,2.243
16040307,0.006178,0.0057213808111004506,2.209,2.242
14255781,0.006188,0.005728738291469538,2.208,2.242
17630440,0.006193,0.005734592053223046,2.208,2.241
5239633,0.006202,0.005742056942064675,2.207,2.241
18032037,0.006208,0.005747803295345642,2.207,2.24
10054285,0.006216,0.005753442240154067,2.206,2.24
9361730,0.006224,0.005761068241704508,2.206,2.239
5462400,0.006231,0.005767351637348182,2.205,2.239
12519063,0.006239,0.005774333188063374,2.205,2.238
6587465,0.006245,0.00577852211849249,2.204,2.238
13028614,0.006256,0.005787651838658511,2.204,2.237
5460518,0.006259,0.005789907416581881,2.203,2.237
2912262,0.006271,0.005800970489253648,2.203,2.236
10631694,0.006274,0.005802689024814311,2.202,2.236
8532277,0.006288,0.0058143428440850554,2.201,2.235
1584956,0.006302,0.005827768903152734,2.201,2.234
13371129,0.006303,0.005828091128570358,2.2,2.234
10842856,0.006317,0.005840926441039059,2.199,2.234
4949014,0.006317,0.005841194962220413,2.199,2.233
12724466,0.006332,0.005854459908579279,2.198,2.233
2598616,0.006332,0.005854674725524362,2.198,2.232
16552756,0.006346,0.005866758178685272,2.197,2.232
368375,0.006347,0.005868154488828311,2.197,2.231
16061033,0.006361,0.005877874955593309,2.196,2.231
13494617,0.006365,0.00588168795636853,2.196,2.23
6336337,0.006376,0.005891193606188447,2.195,2.23
5561693,0.00638,0.00589522142390875,2.195,2.229
17192071,0.00639,0.0059041900313659594,2.194,2.229
11986510,0.006395,0.005908862299921511,2.194,2.228
11796505,0.006405,0.0059178309073787206,2.193,2.228
16887290,0.006409,0.005922449471698002,2.193,2.227
1118899,0.00642,0.005932438459644355,2.192,2.227
7373127,0.006424,0.005936090347710763,2.192,2.226
7165782,0.006435,0.00594564970176695,2.191,2.226
2470709,0.00644,0.005949784927959795,2.191,2.225
1117520,0.00645,0.005959827620142418,2.19,2.225
1874165,0.006454,0.005963533212445097,2.19,2.224
10619433,0.006464,0.0059715351436494335,2.189,2.224
7588037,0.00647,0.0059772814969304,2.189,2.223
16698422,0.006479,0.0059848000900083,2.188,2.223
7122781,0.006485,0.005991029781415703,2.188,2.222
16372088,0.006494,0.0059988705999112265,2.187,2.222
3732849,0.006499,0.006004831770137276,2.187,2.221
3271643,0.006509,0.006012994814050424,2.186,2.221
10764062,0.006516,0.00601868746309512,2.186,2.22
9804733,0.006524,0.006026098647700479,2.185,2.22
168108,0.006531,0.006032543156052964,2.185,2.219
1990624,0.006539,0.006039524706768157,2.184,2.219
18106790,0.006548,0.006046452553247079,2.184,2.218
12322885,0.006554,0.006051232230275172,2.183,2.218
3078026,0.006564,0.006060415654677465,2.183,2.217
9418428,0.00657,0.006065947191013348,2.182,2.217
6457121,0.006579,0.00607437875610785,2.182,2.216
16169931,0.006585,0.006079158433135943,2.181,2.216
11838838,0.006594,0.006088395561774506,2.181,2.215
18549091,0.0066,0.006093551168456494,2.18,2.215
4115213,0.006608,0.006102412367441162,2.18,2.214
6457102,0.006615,0.00610826612919467,2.179,2.214
2887645,0.006624,0.006116482877344089,2.179,2.213
1444244,0.00663,0.006122444047570138,2.178,2.213
17423530,0.006639,0.006130607091483287,2.178,2.212
5772673,0.006646,0.006136568261709336,2.177,2.212
2592759,0.006655,0.006144731305622484,2.177,2.211
12173220,0.006661,0.006149457278414307,2.176,2.211
6198988,0.006672,0.006158855519761682,2.176,2.21
2919786,0.006676,0.006162077773937925,2.175,2.21
7790267,0.006686,0.006173087142373421,2.175,2.209
17021335,0.006692,0.006177276072802536,2.174,2.209
447341,0.006703,0.00618731876498516,2.174,2.208
4890158,0.006707,0.00619027249798005,2.173,2.208
18052611,0.006719,0.006201550387596899,2.173,2.207
14602114,0.006723,0.0062049337544819545,2.172,2.207
17770001,0.006734,0.00621588941868118,2.172,2.206
10243269,0.006738,0.006219111672857423,2.171,2.206
15665351,0.006747,0.006230174745529189,2.171,2.205
3033716,0.006754,0.00623549146491999,2.17,2.205
130516,0.006764,0.006244567480849741,2.17,2.204
999034,0.006769,0.006249508270586646,2.169,2.204
17577231,0.006778,0.006258960216170292,2.169,2.203
5500582,0.006785,0.00626561954146786,2.168,2.203
763247,0.006792,0.006273406655727114,2.168,2.202
2929959,0.0068,0.006280603023387389,2.167,2.202
5120515,0.006808,0.006287853095283936,2.167,2.201
10377598,0.006816,0.006294512420581504,2.166,2.201
1358718,0.006824,0.006302353239077028,2.166,2.2
16127026,0.006832,0.006308207000830536,2.165,2.2
5267928,0.006841,0.006316853382870121,2.165,2.199
3548305,0.006847,0.006321579355661943,2.164,2.199
4131587,0.006858,0.006331407230899484,2.164,2.198
6690343,0.006863,0.006335488752856058,2.163,2.198
13123413,0.006874,0.006346014783165118,2.163,2.197
17975282,0.006879,0.006349720375467797,2.162,2.197
9850118,0.00689,0.006360676039667023,2.162,2.196
12266094,0.006895,0.00636422051926089,2.161,2.196
15638810,0.006906,0.006375337296168928,2.161,2.195
10005688,0.006911,0.0063790965927078775,2.16,2.195
7367941,0.006921,0.006389998552670833,2.16,2.194
7387886,0.006927,0.0063956374974792575,2.159,2.194
7940440,0.006937,0.006404767217645279,2.159,2.193
14859100,0.006943,0.006409815415854726,2.158,2.193
16183246,0.006954,0.006419535882619725,2.158,2.192
11847176,0.006959,0.00642297295374105,2.157,2.192
18384825,0.00697,0.0064343045475941715,2.157,2.191
11162986,0.006975,0.006437902731424309,2.156,2.191
12358143,0.006986,0.0064491269168048876,2.156,2.19
17211207,0.006991,0.006452563987926214,2.155,2.19
3764053,0.007004,0.006464002990251875,2.155,2.189
17679161,0.007007,0.006466204863938975,2.154,2.189
8056906,0.007019,0.006478932767935134,2.154,2.188
12735840,0.007023,0.006482316134820189,2.153,2.188
11753750,0.007035,0.006493862545618392,2.153,2.187
10249997,0.007039,0.0064987496311190275,2.152,2.187
399984,0.007049,0.00650879232330165,2.152,2.186
8076619,0.007056,0.006515290535890407,2.151,2.186
8235831,0.007065,0.00652382950945745,2.151,2.185
14026994,0.007072,0.006531401806771621,2.15,2.185
4475197,0.00708,0.00653886669561325,2.15,2.184
16552707,0.007088,0.006546814922581316,2.149,2.184
13195306,0.007096,0.00655390388176905,2.149,2.183
16952152,0.007104,0.006560831728247972,2.148,2.183
7446899,0.007112,0.006569048476397391,2.148,2.182
8443178,0.007121,0.006577050407601728,2.147,2.182
12492816,0.007128,0.0065841930710257325,2.147,2.181
14757948,0.007137,0.006592248706466339,2.146,2.181
10321530,0.007143,0.006599337665654073,2.146,2.18
6957541,0.007154,0.006608574794292636,2.145,2.18
7411238,0.00716,0.006614589668754956,2.145,2.179
7645989,0.00717,0.006624578656701309,2.144,2.179
14045916,0.007175,0.006629841671855838,2.144,2.178
8526542,0.007187,0.00664203253348929,2.143,2.178
12223012,0.007189,0.006645093674956721,2.143,2.177
357885,0.007203,0.00665932529756846,2.142,2.177
17954143,0.007203,0.0066603993822938745,2.142,2.176
5923695,0.00722,0.006675382864213404,2.141,2.176
6869479,0.00722,0.006675758793867299,2.141,2.175
11362370,0.007236,0.0066911719096769936,2.141,2.174
2587671,0.007237,0.006692031177457324,2.14,2.174
3236753,0.007253,0.006706370208541605,2.139,2.174
16582119,0.007253,0.0067065850254866876,2.139,2.173
1783267,0.007269,0.006722051845532653,2.139,2.172
515362,0.00727,0.006722266662477736,2.138,2.172
16698053,0.007286,0.0067375723698148895,2.138,2.171
12983707,0.007287,0.006738646454540304,2.137,2.171
